depth_tmd,depth_tvd,rpm,wob,flow_in,rop,formation,Mohes Index,formationId
438,437.99,87,7,2578,5.7,Taouratine-Inf,3.5,13
439,438.99,89,7,2564,8.6,Taouratine-Inf,3.5,13
440,439.99,92,8,2584,7.1,Taouratine-Inf,3.5,13
441,440.99,87,9,2598,8.8,Taouratine-Inf,3.5,13
442,441.99,89,7,2598,4.2,Taouratine-Inf,3.5,13
443,442.99,94,5,2601,3.4,Taouratine-Inf,3.5,13
444,443.99,93,4,2600,7.0,Taouratine-Inf,3.5,13
445,444.99,85,6,2605,4.4,Taouratine-Inf,3.5,13
446,445.99,85,8,2605,3.0,Taouratine-Inf,3.5,13
447,446.99,85,8,2611,3.6,Taouratine-Inf,3.5,13
448,447.99,75,9,2593,4.0,Taouratine-Inf,3.5,13
449,448.99,83,8,2590,4.2,Taouratine-Inf,3.5,13
450,449.99,86,9,2587,6.5,Taouratine-Inf,3.5,13
451,450.99,86,8,2587,9.0,Taouratine-Inf,3.5,13
452,451.99,89,5,2585,15.5,Taouratine-Inf,3.5,13
453,452.99,87,5,2582,19.8,Taouratine-Inf,3.5,13
454,453.99,83,7,2584,17.4,Taouratine-Inf,3.5,13
455,454.99,85,6,2584,15.8,Taouratine-Inf,3.5,13
456,455.99,86,6,2581,11.9,Taouratine-Inf,3.5,13
457,456.99,85,5,2592,9.5,Taouratine-Inf,3.5,13
458,457.99,89,7,2608,12.2,Taouratine-Inf,3.5,13
459,458.99,91,6,2609,13.7,Taouratine-Inf,3.5,13
460,459.99,94,5,2426,8.6,Taouratine-Inf,3.5,13
461,460.99,94,5,2411,14.3,Taouratine-Inf,3.5,13
462,461.99,98,3,2410,8.3,Taouratine-Inf,3.5,13
463,462.99,91,6,2412,9.2,Taouratine-Inf,3.5,13
464,463.99,93,5,2412,4.6,Taouratine-Inf,3.5,13
465,464.99,72,5,2267,4.8,Taouratine-Inf,3.5,13
466,465.99,72,4,2229,6.2,Taouratine-Inf,3.5,13
467,466.99,85,5,2227,17.9,Taouratine-Inf,3.5,13
468,467.99,96,2,2219,6.6,Taouratine-Inf,3.5,13
469,468.99,91,4,2220,11.4,Taouratine-Inf,3.5,13
470,469.99,89,4,2220,6.1,Taouratine-Inf,3.5,13
471,470.99,83,4,2215,8.4,Taouratine-Inf,3.5,13
472,471.99,83,6,2217,4.2,Taouratine-Inf,3.5,13
473,472.99,84,5,2220,6.7,Taouratine-Inf,3.5,13
474,473.99,88,3,2212,9.3,Taouratine-Inf,3.5,13
475,474.99,87,4,2213,8.0,Taouratine-Inf,3.5,13
476,475.99,94,4,2280,1.7,Taouratine-Inf,3.5,13
477,476.99,79,6,2323,2.2,Taouratine-Inf,3.5,13
478,477.99,77,5,2320,4.9,Taouratine-Inf,3.5,13
479,478.99,83,6,2396,2.8,Taouratine-Inf,3.5,13
480,479.99,93,8,2505,3.5,Taouratine-Inf,3.5,13
481,480.99,103,5,2497,3.2,Taouratine-Inf,3.5,13
482,481.99,105,4,2496,10.2,Taouratine-Inf,3.5,13
483,482.99,97,7,2495,11.6,Taouratine-Inf,3.5,13
484,483.99,98,5,2494,9.4,Taouratine-Inf,3.5,13
485,484.99,96,4,2499,10.7,Taouratine-Inf,3.5,13
486,485.99,95,5,2512,10.0,Taouratine-Inf,3.5,13
487,486.99,95,3,2512,12.3,Taouratine-Inf,3.5,13
488,487.99,89,6,2331,11.0,Taouratine-Inf,3.5,13
489,488.99,92,8,2439,3.0,Taouratine-Inf,3.5,13
490,489.99,100,7,2516,2.8,Taouratine-Inf,3.5,13
491,490.99,101,7,2512,4.0,Taouratine-Inf,3.5,13
492,491.99,104,5,2511,4.5,Taouratine-Inf,3.5,13
493,492.99,97,8,2511,12.4,Taouratine-Inf,3.5,13
494,493.99,95,7,2509,6.7,Taouratine-Inf,3.5,13
495,494.99,92,5,2495,9.8,Taouratine-Inf,3.5,13
496,495.99,85,8,2496,8.2,Taouratine-Inf,3.5,13
497,496.99,87,7,2507,8.1,Taouratine-Inf,3.5,13
498,497.99,90,7,2500,4.1,Taouratine-Inf,3.5,13
499,498.99,86,8,2499,7.7,Taouratine-Inf,3.5,13
500,499.99,91,7,2490,4.6,Taouratine-Inf,3.5,13
501,500.99,87,8,2480,12.8,Taouratine-Inf,3.5,13
502,501.99,88,7,2473,11.7,Taouratine-Inf,3.5,13
503,502.99,86,7,2473,8.4,Taouratine-Inf,3.5,13
504,503.99,80,7,2467,7.4,Taouratine-Inf,3.5,13
505,504.99,81,7,2478,6.6,Taouratine-Inf,3.5,13
506,505.99,78,8,2514,8.8,Taouratine-Inf,3.5,13
507,506.99,81,7,2509,6.3,Taouratine-Inf,3.5,13
508,507.99,79,8,2512,7.0,Taouratine-Inf,3.5,13
509,508.99,77,7,2525,6.9,Taouratine-Inf,3.5,13
510,509.99,81,8,2524,8.1,Taouratine-Inf,3.5,13
511,510.99,79,8,2530,6.3,Taouratine-Inf,3.5,13
512,511.99,83,8,2517,3.9,Taouratine-Inf,3.5,13
513,512.99,86,8,2520,3.8,Taouratine-Inf,3.5,13
514,513.99,93,6,2485,3.8,Taouratine-Inf,3.5,13
515,514.99,95,8,2503,5.7,Taouratine-Inf,3.5,13
516,515.99,98,7,2499,3.5,Taouratine-Inf,3.5,13
517,516.99,92,7,2500,8.2,Taouratine-Inf,3.5,13
518,517.99,95,6,2499,5.6,Taouratine-Inf,3.5,13
519,518.99,90,8,2499,6.4,Taouratine-Inf,3.5,13
520,519.99,99,5,2500,6.9,Taouratine-Inf,3.5,13
521,520.99,103,4,2501,11.2,Taouratine-Inf,3.5,13
522,521.99,82,6,2497,6.8,Taouratine-Inf,3.5,13
523,522.99,73,6,2485,5.3,Taouratine-Inf,3.5,13
524,523.99,90,5,2514,5.7,Taouratine-Inf,3.5,13
525,524.99,93,8,2517,13.7,Taouratine-Inf,3.5,13
526,525.99,96,6,2517,15.3,Taouratine-Inf,3.5,13
527,526.99,99,6,2518,9.0,Taouratine-Inf,3.5,13
528,527.99,100,6,2538,2.7,Taouratine-Inf,3.5,13
529,528.99,90,6,2576,3.1,Taouratine-Inf,3.5,13
530,529.99,96,4,2574,6.6,Taouratine-Inf,3.5,13
531,530.99,87,5,2570,4.2,Taouratine-Inf,3.5,13
532,531.99,77,7,2570,3.3,Taouratine-Inf,3.5,13
533,532.99,95,3,2585,8.3,Taouratine-Inf,3.5,13
534,533.99,92,5,2603,3.7,Taouratine-Inf,3.5,13
535,534.99,89,6,2621,3.4,Taouratine-Inf,3.5,13
536,535.99,87,7,2597,3.8,Taouratine-Inf,3.5,13
537,536.99,91,6,2597,2.4,Taouratine-Inf,3.5,13
538,537.99,88,6,2595,7.8,Taouratine-Inf,3.5,13
539,538.99,92,8,2593,1.9,Taouratine-Inf,3.5,13
540,539.99,93,7,2591,2.0,Taouratine-Inf,3.5,13
541,540.99,93,9,2591,1.5,Taouratine-Inf,3.5,13
542,541.99,83,9,2591,1.5,Taouratine-Inf,3.5,13
543,542.99,100,6,2597,7.9,Taouratine-Inf,3.5,13
544,543.99,100,6,2593,4.3,Taouratine-Inf,3.5,13
545,544.99,100,6,2591,3.1,Taouratine-Inf,3.5,13
546,545.99,100,6,2592,4.6,Taouratine-Inf,3.5,13
547,546.99,101,7,2582,3.5,Taouratine-Inf,3.5,13
548,547.99,100,7,2577,4.1,Taouratine-Inf,3.5,13
549,548.99,52,2,2511,13.0,Taouratine-Inf,3.5,13
550,549.99,52,1,2603,13.7,Taouratine-Inf,3.5,13
551,550.99,52,1,2608,4.9,Taouratine-Inf,3.5,13
552,551.99,53,1,2608,4.6,Taouratine-Inf,3.5,13
553,552.99,51,1,2605,6.4,Taouratine-Inf,3.5,13
554,553.99,51,1,2586,6.2,Taouratine-Inf,3.5,13
555,554.99,49,1,2576,4.8,Taouratine-Inf,3.5,13
556,555.99,54,1,2586,5.1,Taouratine-Inf,3.5,13
557,556.99,65,1,2593,10.5,Taouratine-Inf,3.5,13
558,557.99,66,1,2593,13.1,Taouratine-Inf,3.5,13
559,558.99,66,1,2592,11.7,Taouratine-Inf,3.5,13
560,559.99,61,1,2592,15.4,Taouratine-Inf,3.5,13
561,560.99,59,1,2593,12.4,Taouratine-Inf,3.5,13
562,561.99,59,1,2592,26.8,Taouratine-Inf,3.5,13
563,562.99,59,1,2594,12.5,Taouratine-Inf,3.5,13
564,563.99,59,1,2595,8.5,Taouratine-Inf,3.5,13
565,564.99,58,1,2595,14.4,Taouratine-Inf,3.5,13
566,565.99,56,1,2598,13.6,Taouratine-Inf,3.5,13
567,566.99,65,1,2599,30.5,Taouratine-Inf,3.5,13
568,567.99,65,1,2597,34.2,Zarzaitine Sup,4.5,23
569,568.99,67,1,2596,18.3,Zarzaitine Sup,4.5,23
570,569.99,67,1,2598,12.8,Zarzaitine Sup,4.5,23
571,570.99,68,1,2597,11.3,Zarzaitine Sup,4.5,23
572,571.99,65,1,2596,30.2,Zarzaitine Sup,4.5,23
573,572.99,67,1,2595,27.7,Zarzaitine Sup,4.5,23
574,573.99,65,1,2594,24.4,Zarzaitine Sup,4.5,23
575,574.99,80,1,2592,14.0,Zarzaitine Sup,4.5,23
576,575.99,90,2,2590,8.0,Zarzaitine Sup,4.5,23
577,576.99,93,2,2591,7.6,Zarzaitine Sup,4.5,23
578,577.99,94,3,2588,11.5,Zarzaitine Sup,4.5,23
579,578.99,101,2,2587,16.7,Zarzaitine Sup,4.5,23
580,579.99,98,3,2587,22.0,Zarzaitine Sup,4.5,23
581,580.99,101,3,2586,16.4,Zarzaitine Sup,4.5,23
582,581.99,101,3,2584,15.3,Zarzaitine Sup,4.5,23
583,582.99,100,3,2582,16.2,Zarzaitine Sup,4.5,23
584,583.99,100,3,2590,12.1,Zarzaitine Sup,4.5,23
585,584.99,101,3,2587,24.1,Zarzaitine Sup,4.5,23
586,585.99,104,4,2586,27.6,Zarzaitine Sup,4.5,23
587,586.99,107,3,2588,23.6,Zarzaitine Sup,4.5,23
588,587.99,99,4,2590,28.3,Zarzaitine Sup,4.5,23
589,588.99,100,4,2589,29.3,Zarzaitine Sup,4.5,23
590,589.99,101,3,2590,55.4,Zarzaitine Sup,4.5,23
591,590.99,93,5,2590,63.5,Zarzaitine Sup,4.5,23
592,591.99,89,5,2589,70.6,Zarzaitine Sup,4.5,23
593,592.99,86,5,2589,33.3,Zarzaitine Sup,4.5,23
594,593.99,108,2,2610,11.6,Zarzaitine Sup,4.5,23
595,594.99,106,2,2609,10.6,Zarzaitine Sup,4.5,23
596,595.99,102,3,2610,22.2,Zarzaitine Sup,4.5,23
597,596.99,100,3,2610,22.7,Zarzaitine Sup,4.5,23
598,597.99,104,2,2607,27.0,Zarzaitine Sup,4.5,23
599,598.99,110,2,2607,29.5,Zarzaitine Sup,4.5,23
600,599.99,107,2,2608,33.6,Zarzaitine Sup,4.5,23
601,600.99,107,2,2608,33.0,Zarzaitine Sup,4.5,23
602,601.99,109,2,2608,41.3,Zarzaitine Sup,4.5,23
603,602.99,101,2,2613,19.3,Zarzaitine Sup,4.5,23
604,603.99,104,2,2613,34.3,Zarzaitine Sup,4.5,23
605,604.98,83,6,2613,71.4,Zarzaitine Sup,4.5,23
606,605.98,83,7,2612,68.6,Zarzaitine Sup,4.5,23
607,606.98,87,6,2612,79.7,Zarzaitine Sup,4.5,23
608,607.98,84,7,2611,84.3,Zarzaitine Sup,4.5,23
609,608.98,84,7,2611,85.9,Zarzaitine Sup,4.5,23
610,609.98,82,7,2611,72.0,Zarzaitine Sup,4.5,23
611,610.98,82,7,2612,67.7,Zarzaitine Sup,4.5,23
612,611.98,91,5,2605,25.3,Zarzaitine Sup,4.5,23
613,612.98,93,7,2589,67.6,Zarzaitine Sup,4.5,23
614,613.98,91,8,2588,65.3,Zarzaitine Sup,4.5,23
615,614.98,90,9,2588,67.8,Zarzaitine Sup,4.5,23
616,615.98,94,7,2588,73.1,Zarzaitine Sup,4.5,23
617,616.98,102,6,2589,52.3,Zarzaitine Sup,4.5,23
618,617.98,97,8,2589,66.4,Zarzaitine Sup,4.5,23
619,618.98,91,8,2588,67.8,Zarzaitine Sup,4.5,23
620,619.98,88,9,2588,73.4,Zarzaitine Sup,4.5,23
621,620.98,98,6,2589,37.9,Zarzaitine Sup,4.5,23
622,621.98,93,3,2596,17.0,Zarzaitine Sup,4.5,23
623,622.98,97,3,2592,18.9,Zarzaitine Sup,4.5,23
624,623.98,89,6,2567,37.4,Zarzaitine Sup,4.5,23
625,624.98,85,6,2567,55.2,Zarzaitine Sup,4.5,23
626,625.98,84,6,2567,55.6,Zarzaitine Sup,4.5,23
627,626.98,82,6,2567,50.6,Zarzaitine Sup,4.5,23
628,627.98,80,6,2565,55.4,Zarzaitine Sup,4.5,23
629,628.98,81,6,2563,60.0,Zarzaitine Sup,4.5,23
630,629.98,80,6,2562,60.7,Zarzaitine Sup,4.5,23
631,630.98,85,4,2577,19.6,Zarzaitine Sup,4.5,23
632,631.98,82,6,2604,41.0,Zarzaitine Sup,4.5,23
633,632.98,80,6,2605,48.7,Zarzaitine Sup,4.5,23
634,633.98,80,6,2605,46.0,Zarzaitine Sup,4.5,23
635,634.98,84,6,2614,28.7,Zarzaitine Sup,4.5,23
636,635.98,78,7,2616,48.5,Zarzaitine Sup,4.5,23
637,636.98,80,7,2615,51.4,Zarzaitine Sup,4.5,23
638,637.98,77,7,2614,52.7,Zarzaitine Sup,4.5,23
639,638.98,80,7,2613,46.8,Zarzaitine Sup,4.5,23
640,639.98,77,7,2610,56.2,Zarzaitine Sup,4.5,23
641,640.98,97,3,2600,18.2,Zarzaitine Sup,4.5,23
642,641.98,93,6,2576,30.4,Zarzaitine Sup,4.5,23
643,642.98,87,8,2576,49.8,Zarzaitine Sup,4.5,23
644,643.98,87,8,2577,55.0,Zarzaitine Sup,4.5,23
645,644.98,84,8,2577,51.4,Zarzaitine Sup,4.5,23
646,645.98,85,8,2579,43.4,Zarzaitine Sup,4.5,23
647,646.98,82,9,2580,45.5,Zarzaitine Sup,4.5,23
648,647.98,82,8,2579,47.0,Zarzaitine Sup,4.5,23
649,648.98,85,8,2577,49.3,Zarzaitine Sup,4.5,23
650,649.98,93,4,2579,35.8,Zarzaitine Sup,4.5,23
651,650.98,113,2,2598,46.4,Zarzaitine Sup,4.5,23
652,651.98,106,3,2594,65.5,Zarzaitine Sup,4.5,23
653,652.98,106,3,2592,78.7,Zarzaitine Sup,4.5,23
654,653.98,99,3,2596,65.0,Zarzaitine Sup,4.5,23
655,654.98,111,2,2594,40.9,Zarzaitine Sup,4.5,23
656,655.98,91,7,2594,44.2,Zarzaitine Sup,4.5,23
657,656.98,86,8,2593,61.3,Zarzaitine Sup,4.5,23
658,657.98,84,8,2592,65.0,Zarzaitine Sup,4.5,23
659,658.98,81,7,2592,35.9,Zarzaitine Sup,4.5,23
660,659.98,100,4,2601,18.6,Zarzaitine Sup,4.5,23
661,660.98,85,8,2600,59.1,Zarzaitine Sup,4.5,23
662,661.98,87,8,2600,69.9,Zarzaitine Sup,4.5,23
663,662.98,92,7,2601,54.9,Zarzaitine Sup,4.5,23
664,663.98,85,8,2600,55.2,Zarzaitine Sup,4.5,23
665,664.98,86,8,2600,64.7,Zarzaitine Sup,4.5,23
666,665.98,85,8,2599,76.6,Zarzaitine Sup,4.5,23
667,666.98,116,1,2600,51.1,Zarzaitine Sup,4.5,23
668,667.98,112,1,2600,48.9,Zarzaitine Sup,4.5,23
669,668.98,107,1,2603,23.3,Zarzaitine Sup,4.5,23
670,669.98,116,3,2638,28.0,Zarzaitine Sup,4.5,23
671,670.98,120,1,2637,65.9,Zarzaitine Sup,4.5,23
672,671.98,118,2,2636,60.9,Zarzaitine Sup,4.5,23
673,672.98,125,1,2637,43.1,Zarzaitine Sup,4.5,23
674,673.98,116,2,2637,70.3,Zarzaitine Sup,4.5,23
675,674.98,115,3,2637,69.3,Zarzaitine Sup,4.5,23
676,675.98,122,2,2638,64.1,Zarzaitine Sup,4.5,23
677,676.98,110,4,2639,47.8,Zarzaitine Sup,4.5,23
678,677.98,97,6,2638,45.8,Zarzaitine Sup,4.5,23
679,678.98,103,2,2628,18.4,Zarzaitine Sup,4.5,23
680,679.98,105,4,2618,42.0,Zarzaitine Sup,4.5,23
681,680.98,116,1,2618,48.9,Zarzaitine Sup,4.5,23
682,681.98,96,6,2617,45.5,Zarzaitine Sup,4.5,23
683,682.98,101,5,2617,37.2,Zarzaitine Sup,4.5,23
684,683.98,106,3,2618,24.8,Zarzaitine Sup,4.5,23
685,684.98,97,4,2618,33.0,Zarzaitine Sup,4.5,23
686,685.98,104,3,2619,29.0,Zarzaitine Sup,4.5,23
687,686.98,107,3,2617,16.7,Zarzaitine Sup,4.5,23
688,687.73,101,4,2619,34.5,Zarzaitine Sup,4.5,23
689,688.98,110,2,2609,4.9,Zarzaitine Sup,4.5,23
690,689.98,115,4,2609,50.8,Zarzaitine Sup,4.5,23
691,690.98,122,2,2608,60.8,Zarzaitine Sup,4.5,23
692,691.98,133,1,2608,38.2,Zarzaitine Sup,4.5,23
693,692.98,140,0,2610,29.2,Zarzaitine Sup,4.5,23
694,693.98,128,1,2610,45.4,Zarzaitine Sup,4.5,23
695,694.98,113,4,2609,61.5,Zarzaitine Sup,4.5,23
696,695.98,109,4,2607,79.5,Zarzaitine Sup,4.5,23
697,696.98,108,6,2607,79.9,Zarzaitine Sup,4.5,23
698,697.98,105,3,2594,15.8,Zarzaitine Sup,4.5,23
699,698.98,110,3,2580,47.1,Zarzaitine Sup,4.5,23
700,699.98,106,6,2579,46.8,Zarzaitine Sup,4.5,23
701,700.98,105,5,2579,40.9,Zarzaitine Sup,4.5,23
702,701.98,106,5,2577,53.5,Zarzaitine Sup,4.5,23
703,702.98,108,5,2576,50.6,Zarzaitine Sup,4.5,23
704,703.98,119,3,2575,61.0,Zarzaitine Sup,4.5,23
705,704.98,107,6,2577,57.3,Zarzaitine Sup,4.5,23
706,705.98,107,5,2577,58.8,Zarzaitine Sup,4.5,23
707,706.98,108,6,2577,63.8,Zarzaitine Sup,4.5,23
708,707.98,100,1,2608,18.4,Zarzaitine Sup,4.5,23
709,708.98,89,4,2614,44.8,Zarzaitine Sup,4.5,23
710,709.98,90,4,2615,51.5,Zarzaitine Sup,4.5,23
711,710.98,87,4,2616,51.2,Zarzaitine Sup,4.5,23
712,711.98,88,4,2615,47.6,Zarzaitine Sup,4.5,23
713,712.98,95,3,2617,24.6,Zarzaitine Sup,4.5,23
714,713.98,91,4,2619,46.5,Zarzaitine Sup,4.5,23
715,714.98,91,4,2619,59.5,Zarzaitine Sup,4.5,23
716,715.98,87,6,2619,62.8,Zarzaitine Sup,4.5,23
717,716.97,90,3,2614,17.7,Zarzaitine Sup,4.5,23
718,717.97,96,3,2602,21.6,Zarzaitine Sup,4.5,23
719,718.97,92,3,2602,22.4,Zarzaitine Sup,4.5,23
720,719.97,89,4,2600,25.8,Zarzaitine Sup,4.5,23
721,720.97,93,3,2600,21.6,Zarzaitine Sup,4.5,23
722,721.97,87,4,2602,35.1,Zarzaitine Sup,4.5,23
723,722.97,91,3,2605,47.7,Zarzaitine Sup,4.5,23
724,723.97,99,3,2602,86.1,Zarzaitine Sup,4.5,23
725,724.97,101,2,2602,50.6,Zarzaitine Sup,4.5,23
726,725.97,93,3,2603,21.2,Zarzaitine Sup,4.5,23
727,726.97,104,1,2608,10.7,Zarzaitine Sup,4.5,23
728,727.97,107,1,2610,31.3,Zarzaitine Sup,4.5,23
729,728.97,108,1,2610,55.1,Zarzaitine Sup,4.5,23
730,729.97,114,0,2610,55.2,Zarzaitine Sup,4.5,23
731,730.97,111,1,2611,61.9,Zarzaitine Sup,4.5,23
732,731.97,111,1,2611,72.3,Zarzaitine Sup,4.5,23
733,732.97,99,4,2610,51.8,Zarzaitine Sup,4.5,23
734,733.97,104,3,2609,63.2,Zarzaitine Sup,4.5,23
735,734.97,111,1,2610,84.6,Zarzaitine Sup,4.5,23
736,735.97,110,2,2602,21.6,Zarzaitine Sup,4.5,23
737,736.97,106,3,2594,44.8,Zarzaitine Sup,4.5,23
738,737.97,104,3,2593,51.4,Zarzaitine Sup,4.5,23
739,738.97,101,3,2593,52.8,Zarzaitine Sup,4.5,23
740,739.97,104,2,2594,47.3,Zarzaitine Sup,4.5,23
741,740.97,102,3,2594,48.2,Zarzaitine Sup,4.5,23
742,741.97,103,2,2593,53.2,Zarzaitine Sup,4.5,23
743,742.97,102,5,2593,60.8,Zarzaitine Sup,4.5,23
744,743.97,98,8,2593,71.9,Zarzaitine Moy,5.0,22
745,744.97,92,4,2595,19.4,Zarzaitine Moy,5.0,22
746,745.97,91,2,2600,25.4,Zarzaitine Moy,5.0,22
747,746.97,90,2,2600,19.5,Zarzaitine Moy,5.0,22
748,747.97,91,2,2601,22.3,Zarzaitine Moy,5.0,22
749,748.97,91,2,2602,28.3,Zarzaitine Moy,5.0,22
750,749.97,92,2,2601,29.3,Zarzaitine Moy,5.0,22
751,750.97,88,2,2601,38.9,Zarzaitine Moy,5.0,22
752,751.97,89,3,2602,23.9,Zarzaitine Moy,5.0,22
753,752.97,105,1,2603,12.4,Zarzaitine Moy,5.0,22
754,753.97,100,2,2601,14.4,Zarzaitine Moy,5.0,22
755,754.97,91,3,2601,22.9,Zarzaitine Moy,5.0,22
756,755.97,90,4,2602,42.9,Zarzaitine Moy,5.0,22
757,756.97,92,4,2602,37.1,Zarzaitine Moy,5.0,22
758,757.97,99,2,2603,24.7,Zarzaitine Moy,5.0,22
759,758.97,93,4,2602,32.3,Zarzaitine Moy,5.0,22
760,759.97,95,3,2602,28.2,Zarzaitine Moy,5.0,22
761,760.97,95,3,2602,30.4,Zarzaitine Moy,5.0,22
762,761.97,95,3,2607,35.5,Zarzaitine Moy,5.0,22
763,762.97,96,3,2621,27.4,Zarzaitine Moy,5.0,22
764,763.97,91,2,2619,18.1,Zarzaitine Moy,5.0,22
765,764.97,107,1,2624,26.4,Zarzaitine Moy,5.0,22
766,765.97,99,3,2624,47.1,Zarzaitine Moy,5.0,22
767,766.97,98,4,2622,53.1,Zarzaitine Moy,5.0,22
768,767.97,99,3,2621,50.5,Zarzaitine Moy,5.0,22
769,768.97,103,3,2621,61.7,Zarzaitine Moy,5.0,22
770,769.97,94,4,2625,73.3,Zarzaitine Moy,5.0,22
771,770.97,100,4,2623,73.3,Zarzaitine Moy,5.0,22
772,771.97,94,5,2621,72.1,Zarzaitine Moy,5.0,22
773,772.97,97,4,2620,35.7,Zarzaitine Moy,5.0,22
774,773.97,116,3,2612,42.9,Zarzaitine Moy,5.0,22
775,774.97,111,3,2612,36.4,Zarzaitine Moy,5.0,22
776,775.97,101,5,2610,56.3,Zarzaitine Moy,5.0,22
777,776.97,98,6,2612,69.2,Zarzaitine Moy,5.0,22
778,777.97,104,6,2610,74.2,Zarzaitine Moy,5.0,22
779,778.97,102,6,2611,71.1,Zarzaitine Moy,5.0,22
780,779.97,106,5,2611,81.0,Zarzaitine Moy,5.0,22
781,780.97,100,7,2613,35.1,Zarzaitine Moy,5.0,22
782,781.97,108,4,2613,24.9,Zarzaitine Moy,5.0,22
783,782.97,102,4,2617,17.9,Zarzaitine Moy,5.0,22
784,783.97,104,3,2646,36.0,Zarzaitine Moy,5.0,22
785,784.97,106,3,2643,42.8,Zarzaitine Moy,5.0,22
786,785.97,95,5,2643,61.2,Zarzaitine Moy,5.0,22
787,786.97,92,6,2643,59.1,Zarzaitine Moy,5.0,22
788,787.97,103,4,2643,47.1,Zarzaitine Moy,5.0,22
789,788.97,103,4,2642,53.1,Zarzaitine Moy,5.0,22
790,789.97,105,3,2642,56.5,Zarzaitine Moy,5.0,22
791,790.97,109,2,2642,59.4,Zarzaitine Moy,5.0,22
792,791.97,108,1,2641,27.5,Zarzaitine Moy,5.0,22
793,792.97,117,0,2604,48.3,Zarzaitine Moy,5.0,22
794,793.97,106,1,2605,104.3,Zarzaitine Moy,5.0,22
795,794.97,99,2,2605,132.6,Zarzaitine Moy,5.0,22
796,795.97,101,2,2605,50.0,Zarzaitine Moy,5.0,22
797,796.97,100,1,2603,77.6,Zarzaitine Moy,5.0,22
798,797.97,84,3,2603,101.8,Zarzaitine Moy,5.0,22
799,798.97,78,6,2603,82.1,Zarzaitine Moy,5.0,22
800,799.97,77,6,2603,59.0,Zarzaitine Moy,5.0,22
801,800.97,79,6,2605,65.4,Zarzaitine Moy,5.0,22
802,801.97,82,3,2590,29.1,Zarzaitine Moy,5.0,22
803,802.97,88,3,2578,51.4,Zarzaitine Moy,5.0,22
804,803.97,88,3,2578,56.7,Zarzaitine Moy,5.0,22
805,804.97,90,3,2578,51.0,Zarzaitine Moy,5.0,22
806,805.97,99,0,2580,36.5,Zarzaitine Moy,5.0,22
807,806.97,98,1,2582,21.7,Zarzaitine Moy,5.0,22
808,807.97,94,1,2583,36.8,Zarzaitine Moy,5.0,22
809,808.97,91,1,2584,47.6,Zarzaitine Moy,5.0,22
810,809.97,92,2,2583,38.0,Zarzaitine Moy,5.0,22
811,810.97,91,1,2586,17.3,Zarzaitine Moy,5.0,22
812,811.97,100,3,2604,45.7,Zarzaitine Moy,5.0,22
813,812.97,115,2,2605,12.4,Zarzaitine Moy,5.0,22
814,813.97,100,3,2607,73.7,Zarzaitine Moy,5.0,22
815,814.97,109,3,2608,59.4,Zarzaitine Moy,5.0,22
816,815.97,130,0,2606,20.9,Zarzaitine Moy,5.0,22
817,816.97,124,1,2608,36.8,Zarzaitine Moy,5.0,22
818,817.97,106,5,2606,65.7,Zarzaitine Moy,5.0,22
819,818.97,114,4,2605,48.3,Zarzaitine Moy,5.0,22
820,819.97,121,1,2586,46.9,Zarzaitine Moy,5.0,22
821,820.97,86,2,2604,24.1,Zarzaitine Moy,5.0,22
822,821.97,91,4,2610,84.9,Zarzaitine Moy,5.0,22
823,822.97,107,2,2609,57.2,Zarzaitine Moy,5.0,22
824,823.97,97,4,2608,86.4,Zarzaitine Moy,5.0,22
825,824.97,110,2,2609,17.8,Zarzaitine Moy,5.0,22
826,825.97,91,4,2610,61.9,Zarzaitine Moy,5.0,22
827,826.97,113,1,2613,67.4,Zarzaitine Moy,5.0,22
828,827.97,115,0,2611,64.9,Zarzaitine Moy,5.0,22
829,828.96,112,1,2612,46.0,Zarzaitine Moy,5.0,22
830,829.96,101,1,2610,31.1,Zarzaitine Moy,5.0,22
831,830.96,90,6,2606,50.3,Zarzaitine Moy,5.0,22
832,831.96,85,8,2606,69.5,Zarzaitine Moy,5.0,22
833,832.96,90,7,2606,52.4,Zarzaitine Moy,5.0,22
834,833.96,89,7,2607,45.7,Zarzaitine Moy,5.0,22
835,834.96,92,6,2608,87.5,Zarzaitine Moy,5.0,22
836,835.96,109,3,2607,52.1,Zarzaitine Moy,5.0,22
837,836.96,109,2,2606,83.1,Zarzaitine Moy,5.0,22
838,837.96,119,1,2607,65.5,Zarzaitine Moy,5.0,22
839,838.96,100,3,2609,25.9,Zarzaitine Moy,5.0,22
840,839.96,89,5,2619,89.2,Zarzaitine Moy,5.0,22
841,840.96,98,4,2616,65.3,Zarzaitine Moy,5.0,22
842,841.96,96,4,2615,64.6,Zarzaitine Moy,5.0,22
843,842.96,96,5,2616,93.2,Zarzaitine Moy,5.0,22
844,843.96,100,4,2617,77.8,Zarzaitine Moy,5.0,22
845,844.96,90,6,2618,79.0,Zarzaitine Moy,5.0,22
846,845.96,92,6,2617,77.2,Zarzaitine Moy,5.0,22
847,846.96,87,6,2617,88.4,Zarzaitine Moy,5.0,22
848,847.96,88,7,2618,83.9,Zarzaitine Moy,5.0,22
849,848.96,84,3,2600,33.0,Zarzaitine Moy,5.0,22
850,849.96,76,7,2596,91.1,Zarzaitine Moy,5.0,22
851,850.96,78,6,2596,88.1,Zarzaitine Moy,5.0,22
